1	0.984782	0.997636	0.966666	0.729181	0.994207	0.836938	0.99088	0.979939	0.998603	0.991911	0.967885	0.999652	0.998129	0.98419	0.993084	0.771974	0.987456	0.995678	0.996239	0.80994	0.993599	0.994783	0.977931	0.671121	0.731862	0.975929	0.996247	0.785769	0.993463	0.994133	0.982112	0.636821	0.748536	0.975775	0.994863	0.992632	0.968362	0.680733	0.981032	0.995607	0.992057	0.742175	0.971707	0.984953	0.997859	0.770183	0.997959	0.714109	0.73793	0.975208	0.767015	0.998847	0.986356	0.978372	0.982109	0.964319	0.988356	0.741234	0.997437	0.734802	0.785769	0.983331	0.735807	0.727644	0.779291	0.708311	0.994126	0.745021	0.979269	0.785769	0.99737	0.789816	0.98842	0.994281	0.987792	0.975822	0.981535	0.992623	0.971587	0.991659	0.69954	0.987762	0.661389	0.9905	0.987963	0.967843	0.968452	0.707783	0.994333	0.676169	0.993694	0.945896	0.783811	0.978067	0.998296	0.755154	0.975562	0.69294	0.782699	0.98204	0.947022	0.715149	0.969191	0.974266	0.751453	0.723219	0.9567	0.989056	0.76216	0.997177	0.990945	0.971587	0.985506	0.779694	0.966425	0.982557	0.961271	0.987784	0.966274	0.987256	0.995832	0.753363	0.996902	0.71772	0.731236	0.775517	0.995582	0.992594	0.9829	0.998285	0.982368	0.994061	0.985445	0.71014	0.999638	0.788967	0.979278	0.992486	0.712766	0.99943	0.741229	0.74961	0.991191	0.748122	0.754962	0.993254	0.995495	0.749681	0.986014	
0.984782	1	0.973885	0.994884	0.599462	0.96919	0.730585	0.980372	0.987628	0.992362	0.989331	0.995053	0.984507	0.978953	0.994299	0.998287	0.650014	0.993174	0.969022	0.967729	0.695695	0.971858	0.962311	0.985583	0.532649	0.602444	0.992926	0.966869	0.666504	0.997319	0.960914	0.997362	0.493429	0.622955	0.997463	0.964186	0.988103	0.994156	0.543069	0.991248	0.994626	0.996037	0.614463	0.993119	0.955622	0.976713	0.648412	0.988973	0.582814	0.61117	0.984948	0.644331	0.990483	0.997848	0.96775	0.998133	0.993595	0.97772	0.613745	0.974234	0.605922	0.666504	0.951328	0.607034	0.597405	0.658524	0.575096	0.996631	0.617986	0.991318	0.666504	0.993207	0.671313	0.998293	0.961838	0.990635	0.923081	0.997867	0.974796	0.992666	0.997149	0.565327	0.945817	0.521359	0.955031	0.985349	0.996048	0.987719	0.574856	0.977751	0.539545	0.997324	0.98736	0.663962	0.987003	0.976715	0.629903	0.994633	0.557093	0.66268	0.990872	0.979652	0.583416	0.994562	0.988863	0.625407	0.592658	0.980837	0.996334	0.638154	0.974534	0.966057	0.992666	0.999981	0.661608	0.994421	0.99897	0.983739	0.977749	0.99176	0.98145	0.980228	0.627749	0.970698	0.585983	0.601582	0.654012	0.989998	0.981306	0.991275	0.982804	0.935761	0.965366	0.971783	0.577009	0.986774	0.670515	0.998146	0.966929	0.580455	0.98589	0.61334	0.623186	0.966682	0.62159	0.629613	0.96338	0.965935	0.623561	0.954867	
0.997636	0.973885	1	0.95543	0.763471	0.999028	0.856878	0.993568	0.978441	0.993143	0.991021	0.957126	0.998532	0.999613	0.979661	0.98445	0.803511	0.984185	0.999706	0.999591	0.837411	0.99822	0.998375	0.977071	0.709295	0.765348	0.970248	0.999279	0.816108	0.987327	0.998323	0.9747	0.675704	0.783442	0.966001	0.999192	0.992301	0.958828	0.715612	0.977756	0.991437	0.98724	0.772396	0.964473	0.993963	0.999857	0.803244	0.996376	0.751349	0.774536	0.974078	0.799603	0.995864	0.979476	0.984682	0.973917	0.953321	0.991954	0.775269	0.999972	0.768271	0.816108	0.993171	0.768869	0.760682	0.808582	0.743512	0.988577	0.778099	0.975548	0.816108	0.990204	0.819511	0.981397	0.998685	0.985988	0.983524	0.973453	0.996804	0.964665	0.985912	0.736371	0.993953	0.699469	0.997376	0.988672	0.955648	0.963904	0.744152	0.997468	0.716155	0.984564	0.929944	0.812231	0.976507	0.999918	0.787366	0.968468	0.726558	0.812528	0.979194	0.939715	0.751141	0.95963	0.970741	0.783197	0.758353	0.952437	0.983856	0.790901	0.999886	0.997218	0.964665	0.97503	0.814502	0.955626	0.973482	0.956822	0.991364	0.958012	0.989491	0.99797	0.785518	0.999898	0.752235	0.763799	0.804241	0.994156	0.994885	0.979991	0.998808	0.991042	0.99919	0.990867	0.744009	0.997722	0.819646	0.970115	0.998207	0.748378	0.998143	0.771604	0.780975	0.997306	0.780777	0.786857	0.998873	0.999431	0.782762	0.994888	
0.966666	0.994884	0.95543	1	0.539611	0.953162	0.669457	0.973256	0.989577	0.977257	0.98368	0.999974	0.968204	0.963013	0.993956	0.98812	0.592556	0.990991	0.950531	0.946762	0.638756	0.958238	0.938434	0.988403	0.471216	0.541701	0.996633	0.944739	0.609539	0.989562	0.937267	0.997183	0.429035	0.567321	0.999259	0.942821	0.98164	0.999674	0.477639	0.992765	0.985662	0.990243	0.550501	0.998272	0.941974	0.95988	0.593257	0.977077	0.525858	0.556985	0.989109	0.587769	0.977122	0.995325	0.96567	0.997492	0.99992	0.971784	0.555336	0.956469	0.545589	0.609539	0.936659	0.546213	0.535367	0.598864	0.513707	0.988589	0.558594	0.993716	0.609539	0.977409	0.614058	0.994236	0.939128	0.988157	0.8884	0.997636	0.963773	0.997986	0.991284	0.505432	0.917842	0.458538	0.933327	0.981932	0.9998	0.994903	0.515347	0.966271	0.482168	0.985166	0.996754	0.603822	0.989892	0.958995	0.570732	0.998053	0.491349	0.604383	0.991856	0.993966	0.52434	0.999695	0.993639	0.564935	0.533317	0.992445	0.992712	0.575102	0.957474	0.952186	0.997986	0.994846	0.611913	0.999969	0.997406	0.993705	0.972284	0.998823	0.977563	0.968144	0.568203	0.951122	0.524817	0.539348	0.592958	0.98112	0.972986	0.991794	0.968543	0.907468	0.946753	0.965941	0.513807	0.971223	0.614686	0.998479	0.951728	0.520374	0.970669	0.549448	0.561871	0.9529	0.562006	0.569917	0.944491	0.94493	0.564914	0.939533	
0.729181	0.599462	0.763471	0.539611	1	0.768287	0.973151	0.711103	0.633245	0.692417	0.679295	0.544745	0.729962	0.746269	0.624199	0.643812	0.997898	0.643666	0.774422	0.780843	0.991341	0.755764	0.794507	0.632681	0.996553	0.999887	0.592387	0.783674	0.996199	0.651538	0.797399	0.601136	0.991969	0.998685	0.571012	0.788796	0.68744	0.551323	0.996716	0.622965	0.672598	0.651497	0.997295	0.571883	0.782029	0.753776	0.997575	0.705951	0.998574	0.997552	0.622971	0.99826	0.702852	0.618213	0.70679	0.597517	0.53442	0.7108	0.999785	0.761523	0.999905	0.996199	0.7915	0.999777	0.99956	0.996197	0.999531	0.657506	0.999707	0.614654	0.996199	0.682268	0.995501	0.625344	0.7949	0.655855	0.859594	0.596121	0.74042	0.573336	0.644783	0.998907	0.82687	0.995536	0.805891	0.678397	0.539466	0.580248	0.999335	0.735977	0.995115	0.64943	0.472554	0.995016	0.627382	0.755263	0.999183	0.583147	0.99707	0.996339	0.62912	0.514339	0.999585	0.553393	0.60221	0.999085	0.999898	0.554891	0.637087	0.995817	0.759491	0.767111	0.573336	0.603088	0.992415	0.540707	0.595492	0.563857	0.708209	0.552341	0.691092	0.732409	0.999233	0.772542	0.999815	0.999371	0.995742	0.692144	0.714689	0.6313	0.731953	0.842729	0.781877	0.721709	0.99909	0.72084	0.995758	0.584262	0.770016	0.999682	0.723806	0.997461	0.998826	0.765737	0.999541	0.999081	0.786122	0.784759	0.999536	0.789208	
0.994207	0.96919	0.999028	0.953162	0.768287	1	0.8539	0.995695	0.980636	0.988823	0.991601	0.955067	0.996244	0.998821	0.979637	0.979687	0.807572	0.984371	0.999617	0.998495	0.839511	0.999708	0.996651	0.97983	0.715647	0.769505	0.970633	0.997709	0.819686	0.984536	0.996979	0.973159	0.681582	0.789733	0.963683	0.998517	0.992974	0.957585	0.719174	0.978882	0.989399	0.985667	0.773984	0.964384	0.997789	0.999108	0.80872	0.994977	0.758468	0.782093	0.977033	0.80445	0.993333	0.977624	0.990037	0.971836	0.951488	0.994871	0.780352	0.99927	0.772532	0.819686	0.997176	0.772787	0.764252	0.810879	0.748367	0.986031	0.78242	0.976659	0.819686	0.984781	0.822677	0.979075	0.997699	0.986888	0.981163	0.971536	0.998727	0.964789	0.983818	0.742469	0.992549	0.705384	0.997975	0.990685	0.952512	0.965784	0.750123	0.998712	0.724548	0.979018	0.92619	0.813946	0.978907	0.998737	0.791304	0.968016	0.72939	0.815477	0.980416	0.941902	0.75704	0.958277	0.972561	0.786535	0.763741	0.955588	0.982631	0.791978	0.99946	0.999525	0.964789	0.97056	0.82236	0.953704	0.970686	0.959458	0.994392	0.957852	0.992202	0.998524	0.789323	0.998974	0.756801	0.767071	0.805862	0.99362	0.99649	0.981061	0.997933	0.990881	0.999658	0.994786	0.747679	0.9952	0.82371	0.967755	0.999875	0.753805	0.996045	0.77329	0.783885	0.999553	0.784828	0.790487	0.999532	0.998639	0.787291	0.998205	
0.836938	0.730585	0.856878	0.669457	0.973151	0.8539	1	0.802336	0.735468	0.809145	0.781255	0.6733	0.833881	0.842235	0.736012	0.769239	0.983437	0.752132	0.862662	0.871278	0.992796	0.841799	0.884215	0.732758	0.952375	0.975752	0.706626	0.875121	0.986671	0.769426	0.885245	0.721348	0.942389	0.971732	0.697555	0.87619	0.787839	0.676237	0.963533	0.730631	0.784883	0.765209	0.984095	0.690276	0.854086	0.848223	0.978273	0.810877	0.961269	0.964393	0.723518	0.980123	0.812121	0.73737	0.785714	0.72008	0.663266	0.799009	0.974835	0.854369	0.976096	0.986671	0.860962	0.977307	0.976402	0.989282	0.967947	0.77372	0.978041	0.723432	0.986671	0.804002	0.988315	0.745207	0.88208	0.759986	0.935637	0.718279	0.827548	0.690773	0.761239	0.961511	0.908303	0.950734	0.885258	0.775077	0.67236	0.69019	0.964123	0.826425	0.945839	0.776493	0.61422	0.991175	0.729561	0.850919	0.981106	0.701585	0.968888	0.988093	0.735627	0.630053	0.966213	0.678484	0.709792	0.982097	0.969909	0.662602	0.751545	0.988994	0.851757	0.847956	0.690773	0.733025	0.968588	0.669205	0.720781	0.672657	0.79639	0.673169	0.783167	0.826013	0.981167	0.864039	0.971215	0.978	0.990208	0.796222	0.807336	0.738101	0.830729	0.916217	0.866675	0.804169	0.971758	0.8271	0.985482	0.7094	0.852727	0.967256	0.828152	0.983707	0.982828	0.847073	0.979459	0.981956	0.869388	0.873376	0.978289	0.861858	
0.99088	0.980372	0.993568	0.973256	0.711103	0.995695	0.802336	1	0.994381	0.989309	0.998573	0.974822	0.994031	0.995914	0.992575	0.985661	0.754043	0.995249	0.993467	0.990434	0.788436	0.99759	0.985923	0.994073	0.65491	0.711875	0.987474	0.988748	0.76721	0.991679	0.986217	0.987318	0.61757	0.736248	0.980406	0.989716	0.999026	0.977402	0.656294	0.992939	0.994754	0.994015	0.714892	0.98304	0.993867	0.995217	0.756614	0.996795	0.702526	0.729108	0.992526	0.75125	0.994408	0.989569	0.997238	0.985887	0.972527	0.999837	0.724674	0.994349	0.715304	0.76721	0.992021	0.715298	0.705606	0.75636	0.689239	0.992707	0.726288	0.99164	0.76721	0.985295	0.770239	0.98975	0.987681	0.99695	0.959146	0.985898	0.999047	0.983471	0.992454	0.683929	0.977143	0.643349	0.987853	0.998963	0.971787	0.985161	0.692196	0.999051	0.666743	0.983439	0.951603	0.759389	0.99348	0.994215	0.735815	0.985141	0.666859	0.76199	0.993852	0.96835	0.699723	0.977775	0.989499	0.730038	0.706614	0.978608	0.993	0.734485	0.99509	0.996524	0.983471	0.981573	0.774498	0.974009	0.984267	0.981159	0.999772	0.978517	0.999476	0.99873	0.733506	0.992279	0.698241	0.708476	0.750289	0.998003	0.999909	0.994122	0.99687	0.974185	0.992961	0.999102	0.687488	0.993952	0.772141	0.983	0.995934	0.695722	0.994844	0.714191	0.726772	0.996693	0.728726	0.734656	0.992397	0.990313	0.731867	0.992867	
0.979939	0.987628	0.978441	0.989577	0.633245	0.980636	0.735468	0.994381	1	0.983509	0.997164	0.990587	0.983632	0.983683	0.998718	0.986717	0.680633	0.998779	0.976935	0.972322	0.718921	0.984773	0.965097	0.999916	0.572335	0.633917	0.998039	0.969895	0.695249	0.992766	0.965097	0.995967	0.53176	0.66158	0.992683	0.970453	0.996457	0.992677	0.573	0.99965	0.993189	0.995708	0.636864	0.996119	0.977394	0.981792	0.683936	0.990578	0.624702	0.654266	0.99974	0.677737	0.98808	0.995768	0.992956	0.994778	0.98969	0.994482	0.648306	0.979678	0.637722	0.695249	0.97398	0.637631	0.626885	0.682915	0.609247	0.993067	0.649867	0.999472	0.695249	0.980296	0.698568	0.994747	0.967195	0.999021	0.92556	0.99505	0.988831	0.996437	0.99485	0.603865	0.950622	0.559625	0.966193	0.998156	0.987723	0.997776	0.612866	0.989306	0.586195	0.983186	0.975438	0.686257	0.999957	0.980335	0.660326	0.996619	0.584366	0.68929	0.999752	0.989332	0.621098	0.992742	0.999211	0.653798	0.628487	0.994777	0.996877	0.658516	0.980884	0.982126	0.996437	0.988469	0.705127	0.990344	0.993087	0.996075	0.994837	0.994074	0.997008	0.989286	0.657735	0.975662	0.619033	0.629986	0.676096	0.994256	0.993581	0.999674	0.98688	0.945334	0.975417	0.992321	0.607031	0.984856	0.700892	0.993521	0.980845	0.616536	0.985517	0.636097	0.650112	0.982502	0.652497	0.658972	0.974209	0.971687	0.6561	0.975053	
0.998603	0.992362	0.993143	0.977257	0.692417	0.988823	0.809145	0.989309	0.983509	1	0.993016	0.978123	0.997968	0.994891	0.989055	0.997848	0.737709	0.991021	0.990116	0.990421	0.778477	0.989008	0.988004	0.981334	0.631334	0.695367	0.982628	0.990311	0.752429	0.997312	0.987038	0.988846	0.595692	0.712592	0.984538	0.988312	0.993159	0.97799	0.641948	0.985611	0.997881	0.99561	0.706879	0.979783	0.977553	0.994048	0.735587	0.997785	0.676245	0.701288	0.979147	0.732322	0.999158	0.992112	0.975873	0.989209	0.975089	0.986531	0.705058	0.993027	0.698438	0.752429	0.975119	0.699568	0.691065	0.745856	0.670499	0.997526	0.709187	0.984371	0.752429	0.999653	0.756812	0.993846	0.987311	0.990347	0.963406	0.988677	0.989026	0.97951	0.995782	0.661091	0.978186	0.621257	0.982233	0.988664	0.978666	0.97538	0.669752	0.991277	0.636368	0.998222	0.960617	0.750803	0.981933	0.994478	0.719951	0.983077	0.654893	0.749308	0.986201	0.957629	0.677491	0.978729	0.979892	0.716178	0.68605	0.964648	0.993448	0.728097	0.992852	0.985231	0.97951	0.992815	0.745524	0.976859	0.989961	0.968892	0.986098	0.975517	0.986859	0.993244	0.71809	0.991696	0.680427	0.694911	0.742047	0.99614	0.990945	0.986974	0.996122	0.971118	0.987765	0.982482	0.672676	0.998667	0.755734	0.987257	0.986757	0.675066	0.998152	0.705854	0.714339	0.985602	0.71251	0.719814	0.98657	0.989295	0.71406	0.978236	
